ID,Length_overall,Length_ave,Price_ave,Price_overall,Category,Review,Review_ave,Completion,Minutes_listened,Support_requests,Interaction_Freq,Repurchase
373.0,1080.0,1080.0,5.33,5.33,Romantic,0,4.0,0.0,0.0,0,0.0,0
374.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,12.0,0
378.0,1620.0,1620.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,0.0,0
379.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
388.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,2.0,0
402.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,177.0,0
407.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
419.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.0,0.0,0.0,0,0.0,0
426.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
430.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
433.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,170.0,0
435.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,34.0,0
443.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
449.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,49.0,0
459.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
461.0,540.0,540.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,67.0,0
468.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
473.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,222.0,0
475.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,254.0,0
478.0,1620.0,1620.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,208.0,0
479.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,206.0,0
482.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
487.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
493.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
496.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
499.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
501.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,35.0,0
503.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
505.0,540.0,540.0,5.33,5.33,Romantic,0,9.0,0.0,0.0,0,13.0,0
507.0,2160.0,2160.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,1,301.0,0
508.0,648.0,648.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
509.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
511.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,106.0,0
519.0,2160.0,2160.0,5.33,5.33,Romantic,0,9.0,0.0,0.0,0,58.0,0
521.0,1188.0,1188.0,5.33,5.33,Romantic,0,10.0,0.0,0.0,0,171.0,0
522.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
528.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,139.0,0
532.0,648.0,648.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
544.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,2.0,0
545.0,1188.0,1188.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,178.0,0
548.0,648.0,648.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,154.0,0
549.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
550.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,287.0,0
552.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,58.0,0
568.0,1188.0,1188.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,0.0,0
569.0,2160.0,2160.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,95.0,0
575.0,324.0,324.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
580.0,324.0,324.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
582.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
586.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
591.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,171.0,0
593.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
594.0,1188.0,1188.0,5.33,5.33,Romantic,1,9.0,0.0,0.0,1,145.0,0
597.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,17.0,0
600.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,206.0,0
603.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,75.0,0
605.0,540.0,540.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,232.0,0
606.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,188.0,0
608.0,1620.0,1620.0,5.33,5.33,Romantic,1,9.0,0.0,0.0,0,154.0,0
613.0,540.0,540.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,251.0,0
614.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,87.0,0
616.0,648.0,648.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
617.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,193.0,0
624.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,191.0,0
627.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
638.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,1.0,0
640.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,115.0,0
644.0,324.0,324.0,5.33,5.33,Romantic,1,8.5,0.0,0.0,0,32.0,0
651.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,180.0,0
652.0,2160.0,2160.0,5.33,5.33,Romantic,1,6.0,0.0,0.0,0,0.0,0
653.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.0,0.0,0.0,0,127.0,0
655.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,3.0,0
659.0,2160.0,2160.0,5.33,5.33,Romantic,0,10.0,0.0,0.0,0,81.0,0
675.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,279.0,0
677.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,18.0,0
681.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
687.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.0,0.0,0.0,0,48.0,0
698.0,1188.0,1188.0,5.33,5.33,Romantic,0,10.0,0.0,0.0,0,120.0,0
704.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
705.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
708.0,1080.0,1080.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,176.0,0
712.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,85.0,0
713.0,2160.0,2160.0,5.33,5.33,Romantic,0,9.0,0.0,0.0,0,142.0,0
720.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
724.0,1188.0,1188.0,5.33,5.33,Romantic,0,10.0,0.0,0.0,0,0.0,0
731.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,207.0,0
734.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,4.0,0
738.0,540.0,540.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
741.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,5.0,0
744.0,1080.0,1080.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
745.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,10.0,0
761.0,1080.0,1080.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
763.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
770.0,648.0,648.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,140.0,0
773.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
778.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,35.0,0
779.0,1188.0,1188.0,5.33,5.33,Romantic,0,10.0,0.0,0.0,0,1.0,0
780.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
799.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,243.0,0
805.0,1620.0,1620.0,5.33,5.33,Romantic,1,8.0,0.0,0.0,0,31.0,0
808.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
812.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,152.0,0
815.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
816.0,2160.0,2160.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,33.0,0
817.0,2160.0,2160.0,5.33,5.33,Romantic,0,9.0,0.0,0.0,0,4.0,0
819.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
821.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
835.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
836.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
839.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
840.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
845.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,85.0,0
854.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
856.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
859.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
871.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,247.0,0
873.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,22.0,0
875.0,324.0,324.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
876.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,6.0,0
878.0,1620.0,1620.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,255.0,0
881.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,4.0,0
882.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
888.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
891.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
899.0,648.0,648.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,1.0,0
904.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
911.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,13.0,0
912.0,1188.0,1188.0,5.33,5.33,Romantic,1,8.0,0.0,0.0,1,122.0,0
913.0,1620.0,1620.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,1,52.0,0
916.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,48.0,0
923.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,34.0,0
928.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,42.0,0
929.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
930.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,239.0,0
934.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,135.0,0
943.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,31.0,0
944.0,1620.0,1620.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,1,156.0,0
946.0,648.0,648.0,5.33,5.33,Romantic,0,7.0,0.0,0.0,0,0.0,0
948.0,1080.0,1080.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
949.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
957.0,2160.0,2160.0,5.33,5.33,Romantic,0,9.0,0.0,0.0,0,208.0,0
961.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,107.0,0
962.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
963.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,55.0,0
964.0,1620.0,1620.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,175.0,0
966.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,73.0,0
968.0,540.0,540.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
969.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
971.0,1080.0,1080.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
974.0,1080.0,1080.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,84.0,0
977.0,1620.0,1620.0,5.33,5.33,Romantic,1,7.5,0.0,0.0,0,101.0,0
978.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,152.0,0
980.0,1188.0,1188.0,5.33,5.33,Romantic,1,8.0,0.0,0.0,0,194.0,0
984.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,62.0,0
985.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
986.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
993.0,1620.0,1620.0,5.33,5.33,Romantic,1,8.5,0.0,0.0,2,202.0,0
1002.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,132.0,0
1003.0,2160.0,2160.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,104.0,0
1004.0,648.0,648.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1006.0,1188.0,1188.0,5.33,5.33,Romantic,1,7.0,0.0,0.0,0,143.0,0
1007.0,1620.0,1620.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,63.0,0
1010.0,1620.0,1620.0,5.33,5.33,Romantic,0,9.0,0.0,0.0,0,176.0,0
1013.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,27.0,0
1014.0,2160.0,2160.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,43.0,0
1015.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,162.0,0
1019.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,160.0,0
1022.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,1.0,0
1024.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,178.0,0
1026.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,166.0,0
1031.0,1188.0,1188.0,5.33,5.33,Romantic,0,4.0,0.0,0.0,0,255.0,0
1032.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1033.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,1.0,0
1037.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,175.0,0
1038.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1042.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,85.0,0
1049.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,81.0,0
1054.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,259.0,0
1059.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1060.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,265.0,0
1064.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1067.0,648.0,648.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,30.0,0
1070.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1071.0,2160.0,2160.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,122.0,0
1073.0,2160.0,2160.0,5.33,5.33,Romantic,1,9.0,0.0,0.0,2,205.0,0
1084.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,173.0,0
1089.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1090.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1103.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1105.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,168.0,0
1110.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1112.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1113.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,12.0,0
1123.0,1620.0,1620.0,5.33,5.33,Romantic,1,9.0,0.0,0.0,0,44.0,0
1132.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,190.0,0
1134.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1136.0,648.0,648.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1137.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1141.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,36.0,0
1149.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,130.0,0
1150.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1153.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,286.0,0
1154.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,95.0,0
1155.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1158.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,200.0,0
1160.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1162.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1163.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1168.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1179.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1185.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,17.0,0
1188.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1193.0,1620.0,1620.0,5.33,5.33,Romantic,0,9.0,0.0,0.0,0,60.0,0
1197.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,259.0,0
1200.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,366.0,0
1204.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,25.0,0
1211.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1212.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,23.0,0
1216.0,1620.0,1620.0,5.33,5.33,Romantic,1,6.0,0.0,0.0,0,8.0,0
1217.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,214.0,0
1219.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,50.0,0
1230.0,648.0,648.0,5.33,5.33,Romantic,0,10.0,0.0,0.0,0,0.0,0
1237.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1239.0,2160.0,2160.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,27.0,0
1240.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,1,159.0,0
1244.0,648.0,648.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,244.0,0
1246.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1253.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,177.0,0
1256.0,1080.0,1080.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,81.0,0
1259.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,20.0,0
1261.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1267.0,1620.0,1620.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,175.0,0
1269.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,56.0,0
1277.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,102.0,0
1285.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,260.0,0
1297.0,2160.0,2160.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,73.0,0
1320.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,121.0,0
1323.0,540.0,540.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,118.0,0
1324.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1326.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,179.0,0
1328.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,50.0,0
1334.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1345.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1353.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,8.0,0
1359.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,215.0,0
1364.0,1188.0,1188.0,5.33,5.33,Romantic,0,9.0,0.0,0.0,0,1.0,0
1367.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1372.0,2160.0,2160.0,5.33,5.33,Romantic,0,7.0,0.0,0.0,0,0.0,0
1377.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1381.0,1620.0,1620.0,5.33,5.33,Romantic,1,6.5,0.0,0.0,1,6.0,0
1385.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1387.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,51.0,0
1388.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1393.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1395.0,2160.0,2160.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,6.0,0
1399.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,1.0,0
1407.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1411.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1414.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,234.0,0
1415.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,129.0,0
1422.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1424.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1430.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,5.0,0
1435.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,220.0,0
1440.0,1620.0,1620.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,2,288.0,0
1441.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1442.0,1620.0,1620.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,61.0,0
1443.0,540.0,540.0,5.33,5.33,Romantic,0,10.0,0.0,0.0,0,310.0,0
1444.0,1620.0,1620.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,2,183.0,0
1445.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,3.0,0
1449.0,1620.0,1620.0,5.33,5.33,Romantic,1,6.0,0.0,0.0,0,0.0,0
1452.0,2160.0,2160.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,1,122.0,0
1455.0,1620.0,1620.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,187.0,0
1456.0,2160.0,2160.0,5.33,5.33,Romantic,0,9.0,0.0,0.0,0,138.0,0
1458.0,648.0,648.0,5.33,5.33,Romantic,1,10.0,0.0,0.0,0,335.0,0
1459.0,648.0,648.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,55.0,0
1468.0,324.0,324.0,5.33,5.33,Romantic,0,2.0,0.0,0.0,0,0.0,0
1471.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1474.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1478.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1483.0,2160.0,2160.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
1484.0,1188.0,1188.0,5.33,5.33,Romantic,0,8.91,0.0,0.0,0,0.0,0
